Timestamp,Latitud,Longitud,Altitud,Ax,Ay,Az
1755462594768,41.5405827,2.4390837,84.30000305175781,7.521243,-0.54485244,12.036864
1755462596778,41.5405827,2.4390837,84.30000305175781,6.3157606,2.4105732,10.93839
1755462598780,41.5405827,2.4390837,84.30000305175781,0.111463875,-1.0759155,6.46803
1755462600780,41.5405827,2.4390837,84.30000305175781,4.6240892,-0.4860389,8.924972
1755462602780,41.5405827,2.4390837,84.30000305175781,5.9839945,0.23322073,8.20734
1755462604788,41.5405827,2.4390837,84.30000305175781,5.5718956,-1.0591091,7.4563284
1755462606800,41.5405827,2.4390837,84.30000305175781,5.2461023,2.3835592,7.0423965
1755462608814,41.5405827,2.4390837,84.30000305175781,7.162717,2.329655,8.034048
1755462610818,41.5405827,2.4390837,84.30000305175781,6.8346434,0.16752318,10.370341
1755462612818,41.5405827,2.4390837,84.30000305175781,6.4341326,1.0674633,13.669909
1755462614820,41.5405827,2.4390837,84.30000305175781,3.6205115,3.0782347,10.719841
1755462616823,41.5405827,2.4390837,84.30000305175781,4.1913557,2.0212257,7.5437584
1755462618839,41.5405827,2.4390837,84.30000305175781,7.4228272,-1.201199,10.918615
1755462620852,41.5405827,2.4390837,84.30000305175781,6.199186,-5.2518816,16.06789
1755462622859,41.5405827,2.4390837,84.30000305175781,6.328351,1.6539745,9.406959
1755462624860,41.5405827,2.4390837,84.30000305175781,4.2714467,-2.1456416,12.049274
1755462626861,41.5405827,2.4390837,84.30000305175781,5.9986057,1.7814664,9.955989
1755462628862,41.5405827,2.4390837,84.30000305175781,3.8999896,-0.02373498,8.563094
1755462630863,41.5405827,2.4390837,84.30000305175781,4.912017,0.7596292,8.453051
1755462632863,41.5405827,2.4390837,84.30000305175781,4.496705,-1.2538341,10.372955
1755462634866,41.5405827,2.4390837,84.30000305175781,12.998059,2.7860715,5.567274
1755462636866,41.5405827,2.4390837,84.30000305175781,4.9114766,-3.038125,9.676294
1755462638868,41.5405827,2.4390837,84.30000305175781,5.286623,-1.5961164,8.455442
1755462640869,41.5405827,2.4390837,84.30000305175781,3.6258478,0.19811508,7.5884757
1755462642878,41.5405827,2.4390837,84.30000305175781,5.571971,-1.42198,6.6459036
1755462644899,41.5405827,2.4390837,84.30000305175781,1.8185096,0.30697817,14.094537
1755462646919,41.5405827,2.4390837,84.30000305175781,7.1136465,0.6101058,10.576832
1755462648920,41.5405827,2.4390837,84.30000305175781,1.5531175,2.8846154,5.329324
1755462650924,41.5405827,2.4390837,84.30000305175781,0.6575519,-1.2091196,6.021637
1755462652925,41.5405827,2.4390837,84.30000305175781,2.0386252,0.32197812,7.894542
1755462654925,41.5405827,2.4390837,84.30000305175781,3.774917,0.7236079,7.9171944
1755462656936,41.5405827,2.4390837,84.30000305175781,4.9061804,0.46280605,8.018748
1755462658937,41.5405827,2.4390837,84.30000305175781,1.7842242,-1.0275279,10.403379
1755462660938,41.5405827,2.4390837,84.30000305175781,5.122969,-0.21437344,8.237884
1755462662939,41.5405827,2.4390837,84.30000305175781,4.2095613,0.42647445,10.113572
1755462664940,41.5405827,2.4390837,84.30000305175781,3.8235435,-0.77712125,7.257918
1755462666941,41.5405827,2.4390837,84.30000305175781,5.3353252,-0.5733455,8.886902
1755462668942,41.5405827,2.4390837,84.30000305175781,3.7946413,1.7903831,10.379627
1755462670961,41.5405827,2.4390837,84.30000305175781,8.37039,-0.93369114,8.67093
1755462672970,41.5405827,2.4390837,84.30000305175781,0.88617533,1.2099571,5.9316397
1755462674971,41.5405827,2.4390837,84.30000305175781,0.4178064,0.3541185,9.0180645
1755462676971,41.5405827,2.4390837,84.30000305175781,2.6615343,-2.6031635,3.3572316
1755462678972,41.5405827,2.4390837,84.30000305175781,3.0078816,-0.983561,7.8623514
1755462680981,41.5405827,2.4390837,84.30000305175781,6.340821,0.498255,7.4065733
1755462682981,41.5405827,2.4390837,84.30000305175781,4.397105,-3.4114783,7.894246
1755462684996,41.5405827,2.4390837,84.30000305175781,5.7630796,-1.7517521,7.1787314
1755462686998,41.5405827,2.4390837,84.30000305175781,5.001028,0.09212874,10.123882
1755462688999,41.5405827,2.4390837,84.30000305175781,6.6064625,0.537494,8.72096
1755462690999,41.5405827,2.4390837,84.30000305175781,4.391186,-2.6679032,8.27114
1755462692999,41.5405827,2.4390837,84.30000305175781,1.8787277,-1.5514445,8.471411
1755462695001,41.5405827,2.4390837,84.30000305175781,4.9068837,1.471062,7.8071613
1755462697006,41.5405827,2.4390837,84.30000305175781,7.3405857,0.65623844,12.344375
1755462699008,41.5405827,2.4390837,84.30000305175781,3.4972088,-0.7937337,4.837874
1755462701008,41.5405827,2.4390837,84.30000305175781,4.320787,-0.5011766,7.267523
1755462703009,41.5405827,2.4390837,84.30000305175781,5.8771377,-0.7893242,9.576614
1755462705010,41.5405827,2.4390837,84.30000305175781,0.50997597,-0.98834586,8.664569
1755462707011,41.5405827,2.4390837,84.30000305175781,2.9849076,-2.6301253,8.304868
1755462709035,41.5405827,2.4390837,84.30000305175781,5.049122,-1.330327,9.0060005
1755462711045,41.5405827,2.4390837,84.30000305175781,4.4922776,-2.5966988,7.9408255
1755462713057,41.5405827,2.4390837,84.30000305175781,3.3928542,-2.4941967,5.653442
1755462715059,41.5405827,2.4390837,84.30000305175781,3.6624994,-0.75016785,6.556116
1755462717079,41.5405827,2.4390837,84.30000305175781,2.5497026,1.1310923,6.207012
1755462719080,41.5405827,2.4390837,84.30000305175781,6.1776743,-3.6343617,9.641127
1755462721081,41.5405827,2.4390837,84.30000305175781,4.2873464,-3.8210363,10.247241
1755462723082,41.5405827,2.4390837,84.30000305175781,1.1785539,-1.2704483,7.307601
1755462725083,41.5405827,2.4390837,84.30000305175781,5.54865,0.13119856,7.955749
1755462727084,41.5405827,2.4390837,84.30000305175781,6.6515107,-2.6711583,11.155502
1755462729085,41.5405827,2.4390837,84.30000305175781,7.4051337,-2.1329026,9.738479
1755462731086,41.5405827,2.4390837,84.30000305175781,7.856037,-1.0604633,8.268605
1755462733087,41.5405827,2.4390837,84.30000305175781,0.7898816,-0.77482724,7.919216
1755462735087,41.5405827,2.4390837,84.30000305175781,2.8977106,-0.92041564,9.364462
1755462737089,41.5405827,2.4390837,84.30000305175781,2.2689004,-0.8884369,6.7977033
1755462739091,41.5405827,2.4390837,84.30000305175781,4.3677535,0.6681368,9.585782
1755462741117,41.5405827,2.4390837,84.30000305175781,5.966059,-0.11681646,9.710514
1755462743118,41.5405827,2.4390837,84.30000305175781,0.7360966,-0.63744557,9.53271
1755462745129,41.5405827,2.4390837,84.30000305175781,0.5446274,0.92832553,8.776783
1755462747135,41.5405827,2.4390837,84.30000305175781,7.606448,1.8391857,10.083442
1755462749137,41.5405827,2.4390837,84.30000305175781,3.585541,2.6176894,6.6719475
1755462751145,41.5405827,2.4390837,84.30000305175781,4.7242575,3.5389388,12.267967
1755462753146,41.5405827,2.4390837,84.30000305175781,-0.56190306,-0.23052952,10.380089
1755462755147,41.5405827,2.4390837,84.30000305175781,3.6893103,0.19583437,9.190134
1755462757148,41.5405827,2.4390837,84.30000305175781,3.6893103,0.19583437,9.190134
1755462759149,41.5405827,2.4390837,84.30000305175781,5.2703805,-0.381843,8.729924
1755462761150,41.5405827,2.4390837,84.30000305175781,5.4819107,0.057569697,8.092173
1755462763150,41.5405827,2.4390837,84.30000305175781,6.289955,1.8578453,8.715456
1755462765152,41.5405827,2.4390837,84.30000305175781,5.7042665,0.88285244,10.165026
1755462767154,41.5405827,2.4390837,84.30000305175781,7.4178267,0.09367501,10.630781
1755462769155,41.5405827,2.4390837,84.30000305175781,4.469706,-1.2191228,9.169659
1755462771155,41.5405827,2.4390837,84.30000305175781,4.1954837,0.46352512,9.21977
1755462773156,41.5405827,2.4390837,84.30000305175781,5.464831,-0.12339787,10.405056
1755462775157,41.5405827,2.4390837,84.30000305175781,4.5217204,-0.44713667,7.3795805
1755462777171,41.5405827,2.4390837,84.30000305175781,7.285119,3.3336082,9.271257
1755462779174,41.5405827,2.4390837,84.30000305175781,5.1234264,-0.19958536,5.8390317
1755462781175,41.5405827,2.4390837,84.30000305175781,4.312625,-0.85554385,6.505209
1755462783175,41.5405827,2.4390837,84.30000305175781,8.934657,2.3203137,6.124955
1755462785178,41.5405827,2.4390837,84.30000305175781,5.473773,2.6881049,8.000548
1755462787179,41.5405827,2.4390837,84.30000305175781,5.6621585,0.6234852,6.35894
1755462789182,41.5405827,2.4390837,84.30000305175781,6.0305467,0.6192968,7.6393576
1755462791183,41.5405827,2.4390837,84.30000305175781,5.956121,-1.6447815,9.191876
1755462793185,41.5405827,2.4390837,84.30000305175781,0.3781017,-2.861204,9.547974
1755462795186,41.5405827,2.4390837,84.30000305175781,2.4411447,-0.8690896,6.0828485
1755462797187,41.5405827,2.4390837,84.30000305175781,2.8779476,-1.4857254,13.248206
1755462799189,41.5405827,2.4390837,84.30000305175781,4.047473,-2.0410206,9.950266
1755462801190,41.5405827,2.4390837,84.30000305175781,2.5143695,0.25756824,8.435465
1755462803191,41.5405827,2.4390837,84.30000305175781,3.6763792,-1.2626055,9.35255
1755462805192,41.5405827,2.4390837,84.30000305175781,4.0264874,2.3349411,9.805547
1755462807193,41.5405827,2.4390837,84.30000305175781,-1.4499335,2.015577,9.378784
1755462809194,41.5405827,2.4390837,84.30000305175781,9.413081,-1.0673794,18.527143
1755462811195,41.5405827,2.4390837,84.30000305175781,1.0725687,-0.76962095,2.6070454
1755462813206,41.5405827,2.4390837,84.30000305175781,3.824786,1.0170511,6.650104
1755462815207,41.5405827,2.4390837,84.30000305175781,4.979626,-1.4833533,7.372301
1755462817218,41.5405827,2.4390837,84.30000305175781,4.09381,-0.04004566,6.7584386
1755462819236,41.5405827,2.4390837,84.30000305175781,3.7342093,0.4978183,7.460848
1755462821236,41.5405827,2.4390837,84.30000305175781,7.5506034,-0.81555957,14.976211
1755462823238,41.5405827,2.4390837,84.30000305175781,4.4464145,-1.9117693,6.0018115
1755462825250,41.5405827,2.4390837,84.30000305175781,2.7061477,-0.10968831,6.57466
1755462827252,41.5405827,2.4390837,84.30000305175781,5.1818213,0.22693442,9.989221
1755462829255,41.5405827,2.4390837,84.30000305175781,5.841482,-2.646952,7.6295023
1755462831256,41.5405827,2.4390837,84.30000305175781,3.5393739,-0.18392512,9.400525
1755462833256,41.5405827,2.4390837,84.30000305175781,2.5527601,-2.4316087,6.230235
1755462835258,41.5405827,2.4390837,84.30000305175781,3.90778,-0.69105554,9.064112
1755462837258,41.5405827,2.4390837,84.30000305175781,2.3942819,-1.8460444,10.397445
1755462839260,41.5405827,2.4390837,84.30000305175781,10.564531,-1.4297202,13.200635
1755462841262,41.5405827,2.4390837,84.30000305175781,2.5120184,1.417784,6.633999
1755462843263,41.5405827,2.4390837,84.30000305175781,6.0817127,-0.93142414,11.752105
1755462845264,41.5405827,2.4390837,84.30000305175781,6.1138844,0.7213915,11.069602
1755462847266,41.5405827,2.4390837,84.30000305175781,10.468109,-1.7640595,9.158239
1755462849266,41.5405827,2.4390837,84.30000305175781,7.0135536,-3.003557,10.107739
1755462851267,41.5405827,2.4390837,84.30000305175781,11.054619,-1.44368,8.039218
1755462853268,41.5405827,2.4390837,84.30000305175781,5.3458524,-3.9767241,10.762013
1755462855269,41.5405827,2.4390837,84.30000305175781,5.620386,-0.9560224,10.317846
1755462857270,41.5405827,2.4390837,84.30000305175781,7.711424,-0.07427272,10.143989
1755462859271,41.5405827,2.4390837,84.30000305175781,3.3399239,-2.8542244,8.020131
1755462861271,41.5405827,2.4390837,84.30000305175781,4.789396,1.2696947,11.926316
1755462863273,41.5405827,2.4390837,84.30000305175781,4.033089,-1.1500684,8.756559
1755462865274,41.5405827,2.4390837,84.30000305175781,4.4816213,-1.19918,9.065801
1755462867277,41.5405827,2.4390837,84.30000305175781,3.992784,-0.2509907,8.464212
1755462869278,41.5405827,2.4390837,84.30000305175781,3.9504097,-0.7684215,9.153743
